Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Maiz;1980/81;"BUENOS AIRES";"25 DE MAYO";38.000;34.000;132.500;3.897
Maiz;1981/82;"BUENOS AIRES";"25 DE MAYO";40.000;39.500;142.200;3.600
Maiz;1982/83;"BUENOS AIRES";"25 DE MAYO";41.000;39.500;152.100;3.851
Maiz;1983/84;"BUENOS AIRES";"25 DE MAYO";25.000;23.500;84.600;3.600
Maiz;1984/85;"BUENOS AIRES";"25 DE MAYO";30.000;29.000;130.500;4.500
Maiz;1985/86;"BUENOS AIRES";"25 DE MAYO";25.000;24.900;89.620;3.599
Maiz;1986/87;"BUENOS AIRES";"25 DE MAYO";14.000;14.000;50.400;3.600
Maiz;1987/88;"BUENOS AIRES";"25 DE MAYO";15.000;13.000;54.600;4.200
Maiz;1988/89;"BUENOS AIRES";"25 DE MAYO";15.000;13.200;43.000;3.258
Maiz;1989/90;"BUENOS AIRES";"25 DE MAYO";15.000;14.000;55.000;3.929
Maiz;1990/91;"BUENOS AIRES";"25 DE MAYO";22.200;22.200;115.400;5.198
Maiz;1991/92;"BUENOS AIRES";"25 DE MAYO";26.600;26.100;138.300;5.299
Maiz;1992/93;"BUENOS AIRES";"25 DE MAYO";29.000;24.700;113.600;4.599
Maiz;1993/94;"BUENOS AIRES";"25 DE MAYO";11.600;11.600;52.200;4.500
Maiz;1994/95;"BUENOS AIRES";"25 DE MAYO";20.000;20.000;104.000;5.200
Maiz;1995/96;"BUENOS AIRES";"25 DE MAYO";24.000;24.000;110.400;4.600
Maiz;1996/97;"BUENOS AIRES";"25 DE MAYO";30.200;30.200;175.200;5.801
Maiz;1997/98;"BUENOS AIRES";"25 DE MAYO";24.200;24.200;188.800;7.802
Maiz;1998/99;"BUENOS AIRES";"25 DE MAYO";19.000;19.000;112.100;5.900
Maiz;1999/00;"BUENOS AIRES";"25 DE MAYO";24.600;24.600;123.000;5.000
Maiz;2000/01;"BUENOS AIRES";"25 DE MAYO";15.000;13.000;100.100;7.700
Maiz;2001/02;"BUENOS AIRES";"25 DE MAYO";6.763;6.763;37.200;5.501
Maiz;2002/03;"BUENOS AIRES";"25 DE MAYO";7.200;6.545;50.400;7.701
Maiz;2003/04;"BUENOS AIRES";"25 DE MAYO";8.300;7.300;57.670;7.900
Maiz;2004/05;"BUENOS AIRES";"25 DE MAYO";10.600;10.100;91.910;9.100
Maiz;2005/06;"BUENOS AIRES";"25 DE MAYO";11.600;10.610;81.700;7.700
Maiz;2006/07;"BUENOS AIRES";"25 DE MAYO";18.000;17.550;173.750;9.900
Maiz;2007/08;"BUENOS AIRES";"25 DE MAYO";21.000;20.250;159.980;7.900
Maiz;2008/09;"BUENOS AIRES";"25 DE MAYO";22.000;15.300;76.500;5.000
Maiz;2009/10;"BUENOS AIRES";"25 DE MAYO";2.000;2.000;17.000;8.500
Maiz;2010/11;"BUENOS AIRES";"25 DE MAYO";35.000;33.000;239.090;7.245
Maiz;2011/12;"BUENOS AIRES";"25 DE MAYO";38.500;34.400;189.200;5.500
Maiz;2012/13;"BUENOS AIRES";"25 DE MAYO";25.800;24.300;218.700;9.000
Maiz;2013/14;"BUENOS AIRES";"25 DE MAYO";32.000;25.500;188.700;7.400
Maiz;2014/15;"BUENOS AIRES";"25 DE MAYO";30.000;24.000;213.600;8.900
Maiz;2015/16;"BUENOS AIRES";"25 DE MAYO";42.700;37.340;324.858;8.700
Maiz;2016/17;"BUENOS AIRES";"25 DE MAYO";50.000;43.000;382.700;8.900
Maiz;1980/81;"BUENOS AIRES";"9 DE JULIO";40.000;37.600;182.240;4.847
Maiz;1981/82;"BUENOS AIRES";"9 DE JULIO";30.000;27.900;127.600;4.573
Maiz;1982/83;"BUENOS AIRES";"9 DE JULIO";36.000;34.000;105.600;3.106
Maiz;1983/84;"BUENOS AIRES";"9 DE JULIO";35.000;35.000;133.000;3.800
Maiz;1984/85;"BUENOS AIRES";"9 DE JULIO";35.000;35.000;130.000;3.714
Maiz;1985/86;"BUENOS AIRES";"9 DE JULIO";30.000;30.000;135.300;4.510
Maiz;1986/87;"BUENOS AIRES";"9 DE JULIO";29.000;26.000;112.000;4.308
Maiz;1987/88;"BUENOS AIRES";"9 DE JULIO";20.000;20.000;84.000;4.200
Maiz;1988/89;"BUENOS AIRES";"9 DE JULIO";23.000;22.000;84.000;3.818
Maiz;1989/90;"BUENOS AIRES";"9 DE JULIO";14.000;14.000;63.000;4.500
Maiz;1990/91;"BUENOS AIRES";"9 DE JULIO";22.000;21.800;104.600;4.798
Maiz;1991/92;"BUENOS AIRES";"9 DE JULIO";26.000;26.000;156.000;6.000
Maiz;1992/93;"BUENOS AIRES";"9 DE JULIO";37.000;33.500;174.200;5.200
Maiz;1993/94;"BUENOS AIRES";"9 DE JULIO";33.000;32.800;141.000;4.299
Maiz;1994/95;"BUENOS AIRES";"9 DE JULIO";35.000;34.300;205.800;6.000
Maiz;1995/96;"BUENOS AIRES";"9 DE JULIO";38.000;37.200;234.400;6.301
Maiz;1996/97;"BUENOS AIRES";"9 DE JULIO";51.000;50.800;360.700;7.100
Maiz;1997/98;"BUENOS AIRES";"9 DE JULIO";50.000;43.000;335.400;7.800
Maiz;1998/99;"BUENOS AIRES";"9 DE JULIO";40.000;39.800;274.600;6.900
Maiz;1999/00;"BUENOS AIRES";"9 DE JULIO";42.000;41.000;287.000;7.000
Maiz;2000/01;"BUENOS AIRES";"9 DE JULIO";46.000;35.000;210.000;6.000
Maiz;2001/02;"BUENOS AIRES";"9 DE JULIO";12.000;11.200;82.320;7.350
Maiz;2002/03;"BUENOS AIRES";"9 DE JULIO";15.000;14.050;112.400;8.000
Maiz;2003/04;"BUENOS AIRES";"9 DE JULIO";13.000;12.200;95.160;7.800
Maiz;2004/05;"BUENOS AIRES";"9 DE JULIO";20.000;18.000;162.000;9.000
Maiz;2005/06;"BUENOS AIRES";"9 DE JULIO";16.000;13.500;101.250;7.500
Maiz;2006/07;"BUENOS AIRES";"9 DE JULIO";16.000;13.500;128.250;9.500
Maiz;2007/08;"BUENOS AIRES";"9 DE JULIO";19.000;16.400;121.360;7.400
Maiz;2008/09;"BUENOS AIRES";"9 DE JULIO";15.200;11.600;58.000;5.000
Maiz;2009/10;"BUENOS AIRES";"9 DE JULIO";46.500;43.700;393.300;9.000
Maiz;2010/11;"BUENOS AIRES";"9 DE JULIO";47.000;39.950;277.040;6.935
Maiz;2011/12;"BUENOS AIRES";"9 DE JULIO";46.000;43.700;275.310;6.300
Maiz;2012/13;"BUENOS AIRES";"9 DE JULIO";38.000;36.100;306.850;8.500
Maiz;2013/14;"BUENOS AIRES";"9 DE JULIO";41.300;32.300;251.940;7.800
Maiz;2014/15;"BUENOS AIRES";"9 DE JULIO";38.000;31.800;286.200;9.000
Maiz;2015/16;"BUENOS AIRES";"9 DE JULIO";34.590;21.910;227.864;10.400
Maiz;2016/17;"BUENOS AIRES";"9 DE JULIO";73.000;45.200;429.400;9.500
Maiz;1980/81;"BUENOS AIRES";"ADOLFO ALSINA";15.000;7.000;16.800;2.400
Maiz;1981/82;"BUENOS AIRES";"ADOLFO ALSINA";10.000;7.000;14.450;2.064
Maiz;1982/83;"BUENOS AIRES";"ADOLFO ALSINA";14.000;8.000;20.000;2.500
Maiz;1983/84;"BUENOS AIRES";"ADOLFO ALSINA";10.000;5.000;15.000;3.000
Maiz;1984/85;"BUENOS AIRES";"ADOLFO ALSINA";8.000;5.000;15.000;3.000
Maiz;1985/86;"BUENOS AIRES";"ADOLFO ALSINA";10.000;5.000;14.500;2.900
Maiz;1986/87;"BUENOS AIRES";"ADOLFO ALSINA";15.000;11.000;26.400;2.400
Maiz;1987/88;"BUENOS AIRES";"ADOLFO ALSINA";10.000;7.000;25.200;3.600
Maiz;1988/89;"BUENOS AIRES";"ADOLFO ALSINA";11.000;5.000;15.000;3.000
Maiz;1989/90;"BUENOS AIRES";"ADOLFO ALSINA";11.000;10.700;25.000;2.336
Maiz;1990/91;"BUENOS AIRES";"ADOLFO ALSINA";7.500;7.500;30.000;4.000
Maiz;1991/92;"BUENOS AIRES";"ADOLFO ALSINA";10.000;10.000;38.000;3.800
Maiz;1992/93;"BUENOS AIRES";"ADOLFO ALSINA";11.000;11.000;49.500;4.500
Maiz;1993/94;"BUENOS AIRES";"ADOLFO ALSINA";15.000;14.600;70.100;4.801
Maiz;1994/95;"BUENOS AIRES";"ADOLFO ALSINA";10.000;9.000;38.700;4.300
Maiz;1995/96;"BUENOS AIRES";"ADOLFO ALSINA";15.000;5.000;11.500;2.300
Maiz;1996/97;"BUENOS AIRES";"ADOLFO ALSINA";15.000;14.750;63.400;4.298
Maiz;1997/98;"BUENOS AIRES";"ADOLFO ALSINA";16.000;16.000;64.000;4.000
Maiz;1998/99;"BUENOS AIRES";"ADOLFO ALSINA";16.000;8.000;24.000;3.000
Maiz;1999/00;"BUENOS AIRES";"ADOLFO ALSINA";19.000;17.500;85.750;4.900
Maiz;2000/01;"BUENOS AIRES";"ADOLFO ALSINA";23.000;23.000;80.500;3.500
Maiz;2001/02;"BUENOS AIRES";"ADOLFO ALSINA";26.000;13.000;49.400;3.800
Maiz;2002/03;"BUENOS AIRES";"ADOLFO ALSINA";27.000;10.000;42.000;4.200
Maiz;2003/04;"BUENOS AIRES";"ADOLFO ALSINA";28.000;10.000;40.000;4.000
Maiz;2004/05;"BUENOS AIRES";"ADOLFO ALSINA";29.000;16.000;105.600;6.600
Maiz;2005/06;"BUENOS AIRES";"ADOLFO ALSINA";28.000;7.500;22.500;3.000
Maiz;2006/07;"BUENOS AIRES";"ADOLFO ALSINA";28.000;12.500;45.000;3.600
Maiz;2007/08;"BUENOS AIRES";"ADOLFO ALSINA";31.000;16.500;59.400;3.600
Maiz;2008/09;"BUENOS AIRES";"ADOLFO ALSINA";27.000;7.500;16.500;2.200
Maiz;2009/10;"BUENOS AIRES";"ADOLFO ALSINA";24.000;7.000;24.500;3.500
Maiz;2010/11;"BUENOS AIRES";"ADOLFO ALSINA";26.000;15.000;46.580;3.105
Maiz;2011/12;"BUENOS AIRES";"ADOLFO ALSINA";32.000;9.000;36.000;4.000
Maiz;2012/13;"BUENOS AIRES";"ADOLFO ALSINA";33.000;13.000;59.800;4.600
Maiz;2013/14;"BUENOS AIRES";"ADOLFO ALSINA";35.000;5.000;11.000;2.200
Maiz;2014/15;"BUENOS AIRES";"ADOLFO ALSINA";38.000;12.000;37.200;3.100
Maiz;2015/16;"BUENOS AIRES";"ADOLFO ALSINA";38.000;4.940;24.700;5.000
Maiz;2016/17;"BUENOS AIRES";"ADOLFO ALSINA";47.000;19.000;112.100;5.900
Maiz;1980/81;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";3.000;1.000;3.000;3.000
Maiz;1981/82;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";2.000;500;1.200;2.400
Maiz;1982/83;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";3.000;500;1.500;3.000
Maiz;1983/84;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";4.000;0;0;0
Maiz;1984/85;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.000;0;0;0
Maiz;1985/86;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";10.000;5.000;14.000;2.800
Maiz;1986/87;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";10.600;5.300;12.500;2.358
Maiz;1987/88;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;6.000;19.200;3.200
Maiz;1988/89;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.000;2.000;3.600;1.800
Maiz;1989/90;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.000;4.000;16.000;4.000
Maiz;1990/91;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";7.500;6.750;16.900;2.504
Maiz;1991/92;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";9.000;8.700;24.400;2.805
Maiz;1992/93;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";10.000;6.000;9.000;1.500
Maiz;1993/94;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;6.000;24.000;4.000
Maiz;1994/95;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.500;5.500;22.000;4.000
Maiz;1995/96;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.500;4.500;14.400;3.200
Maiz;1996/97;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";8.000;8.000;39.200;4.900
Maiz;1997/98;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";8.000;7.600;41.800;5.500
Maiz;1998/99;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;2.000;3.200;1.600
Maiz;1999/00;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.500;4.950;29.700;6.000
Maiz;2000/01;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.500;3.000;10.980;3.660
Maiz;2001/02;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";4.500;2.300;9.200;4.000
Maiz;2002/03;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";4.500;3.500;10.500;3.000
Maiz;2003/04;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;5.000;26.000;5.200
Maiz;2004/05;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;2.300;8.050;3.500
Maiz;2005/06;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;1.800;8.100;4.500
Maiz;2006/07;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";8.000;4.000;12.000;3.000
Maiz;2007/08;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";8.000;6.400;25.600;4.000
Maiz;2008/09;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";8.000;0;0;0
Maiz;2009/10;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";7.000;5.600;16.800;3.000
Maiz;2010/11;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";7.000;4.900;27.890;5.692
Maiz;2011/12;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";9.000;5.800;22.620;3.900
Maiz;2012/13;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";6.000;3.900;23.400;6.000
Maiz;2013/14;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";9.700;3.900;19.500;5.000
Maiz;2014/15;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";7.700;5.800;24.360;4.200
Maiz;2015/16;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";5.500;3.524;16.915;4.800
Maiz;2016/17;"BUENOS AIRES";"ADOLFO GONZALES CHAVES";11.080;7.680;50.688;6.600
Maiz;1980/81;"BUENOS AIRES";ALBERTI;14.000;14.000;71.400;5.100
Maiz;1981/82;"BUENOS AIRES";ALBERTI;23.500;23.500;105.750;4.500
Maiz;1982/83;"BUENOS AIRES";ALBERTI;23.000;21.500;83.900;3.902
Maiz;1983/84;"BUENOS AIRES";ALBERTI;20.000;20.000;92.000;4.600
Maiz;1984/85;"BUENOS AIRES";ALBERTI;22.000;22.000;96.800;4.400
Maiz;1985/86;"BUENOS AIRES";ALBERTI;19.000;19.000;83.600;4.400
Maiz;1986/87;"BUENOS AIRES";ALBERTI;25.000;25.000;105.000;4.200
Maiz;1987/88;"BUENOS AIRES";ALBERTI;17.000;17.000;82.500;4.853
Maiz;1988/89;"BUENOS AIRES";ALBERTI;18.000;18.000;76.000;4.222
Maiz;1989/90;"BUENOS AIRES";ALBERTI;9.000;9.000;40.000;4.444
Maiz;1990/91;"BUENOS AIRES";ALBERTI;9.000;9.000;43.200;4.800
Maiz;1991/92;"BUENOS AIRES";ALBERTI;15.000;15.000;90.000;6.000
Maiz;1992/93;"BUENOS AIRES";ALBERTI;17.000;15.500;80.600;5.200
Maiz;1993/94;"BUENOS AIRES";ALBERTI;13.000;12.900;55.500;4.302
Maiz;1994/95;"BUENOS AIRES";ALBERTI;14.000;14.000;84.000;6.000
Maiz;1995/96;"BUENOS AIRES";ALBERTI;15.000;14.900;93.900;6.302
Maiz;1996/97;"BUENOS AIRES";ALBERTI;19.000;18.900;136.100;7.201
Maiz;1997/98;"BUENOS AIRES";ALBERTI;17.000;16.700;136.900;8.198
Maiz;1998/99;"BUENOS AIRES";ALBERTI;14.000;14.000;100.800;7.200
Maiz;1999/00;"BUENOS AIRES";ALBERTI;16.000;15.000;61.500;4.100
Maiz;2000/01;"BUENOS AIRES";ALBERTI;19.000;17.200;104.060;6.050
Maiz;2001/02;"BUENOS AIRES";ALBERTI;14.000;13.400;98.490;7.350
Maiz;2002/03;"BUENOS AIRES";ALBERTI;12.000;11.500;92.000;8.000
Maiz;2003/04;"BUENOS AIRES";ALBERTI;11.000;10.200;79.560;7.800
Maiz;2004/05;"BUENOS AIRES";ALBERTI;13.200;12.700;114.300;9.000
Maiz;2005/06;"BUENOS AIRES";ALBERTI;12.000;11.500;97.750;8.500
Maiz;2006/07;"BUENOS AIRES";ALBERTI;12.500;12.000;108.000;9.000
Maiz;2007/08;"BUENOS AIRES";ALBERTI;15.000;14.600;102.200;7.000
Maiz;2008/09;"BUENOS AIRES";ALBERTI;12.000;9.600;43.200;4.500
Maiz;2009/10;"BUENOS AIRES";ALBERTI;11.000;9.790;83.220;8.501
Maiz;2010/11;"BUENOS AIRES";ALBERTI;20.000;18.600;154.010;8.280
Maiz;2011/12;"BUENOS AIRES";ALBERTI;16.000;14.400;97.920;6.800
Maiz;2012/13;"BUENOS AIRES";ALBERTI;18.000;15.600;132.600;8.500
Maiz;2013/14;"BUENOS AIRES";ALBERTI;15.600;15.260;119.030;7.800
Maiz;2014/15;"BUENOS AIRES";ALBERTI;17.000;15.800;145.360;9.200
Maiz;2015/16;"BUENOS AIRES";ALBERTI;14.270;11.550;113.190;9.800
Maiz;2016/17;"BUENOS AIRES";ALBERTI;25.000;21.340;206.998;9.700
Maiz;1980/81;"BUENOS AIRES";"ALMIRANTE BROWN";30;30;105;3.500
Maiz;1981/82;"BUENOS AIRES";"ALMIRANTE BROWN";30;30;100;3.333
Maiz;1982/83;"BUENOS AIRES";"ALMIRANTE BROWN";10;10;17;1.700
Maiz;1983/84;"BUENOS AIRES";"ALMIRANTE BROWN";30;30;90;3.000
Maiz;1984/85;"BUENOS AIRES";"ALMIRANTE BROWN";30;30;87;2.900
Maiz;1985/86;"BUENOS AIRES";"ALMIRANTE BROWN";10;10;31;3.100
Maiz;1986/87;"BUENOS AIRES";"ALMIRANTE BROWN";8;8;24;3.000
Maiz;1987/88;"BUENOS AIRES";"ALMIRANTE BROWN";10;10;30;3.000
Maiz;1980/81;"BUENOS AIRES";ARRECIFES;28.000;28.000;145.600;5.200
Maiz;1981/82;"BUENOS AIRES";ARRECIFES;28.000;28.000;117.600;4.200
Maiz;1982/83;"BUENOS AIRES";ARRECIFES;18.000;15.000;37.500;2.500
Maiz;1983/84;"BUENOS AIRES";ARRECIFES;19.000;18.700;74.000;3.957
Maiz;1984/85;"BUENOS AIRES";ARRECIFES;20.000;20.000;75.600;3.780
Maiz;1985/86;"BUENOS AIRES";ARRECIFES;22.000;22.000;97.800;4.445
Maiz;1986/87;"BUENOS AIRES";ARRECIFES;19.000;19.000;68.400;3.600
Maiz;1987/88;"BUENOS AIRES";ARRECIFES;15.000;15.000;67.000;4.467
Maiz;1988/89;"BUENOS AIRES";ARRECIFES;16.000;15.600;44.000;2.821
Maiz;1989/90;"BUENOS AIRES";ARRECIFES;8.000;8.000;40.000;5.000
Maiz;1990/91;"BUENOS AIRES";ARRECIFES;8.500;8.500;44.200;5.200
Maiz;1991/92;"BUENOS AIRES";ARRECIFES;12.600;11.700;62.000;5.299
Maiz;1992/93;"BUENOS AIRES";ARRECIFES;10.100;9.600;48.000;5.000
Maiz;1993/94;"BUENOS AIRES";ARRECIFES;7.800;7.800;45.200;5.795
Maiz;1994/95;"BUENOS AIRES";ARRECIFES;7.800;7.800;39.800;5.103
Maiz;1995/96;"BUENOS AIRES";ARRECIFES;8.400;8.050;39.445;4.900
Maiz;1996/97;"BUENOS AIRES";ARRECIFES;12.700;12.700;78.100;6.150
Maiz;1997/98;"BUENOS AIRES";ARRECIFES;7.200;7.200;62.600;8.694
Maiz;1998/99;"BUENOS AIRES";ARRECIFES;5.000;5.000;34.300;6.860
Maiz;1999/00;"BUENOS AIRES";ARRECIFES;5.500;5.335;21.870;4.099
Maiz;2000/01;"BUENOS AIRES";ARRECIFES;4.000;4.000;26.000;6.500
Maiz;2001/02;"BUENOS AIRES";ARRECIFES;2.700;2.700;17.550;6.500
Maiz;2002/03;"BUENOS AIRES";ARRECIFES;7.500;7.050;52.880;7.501
Maiz;2003/04;"BUENOS AIRES";ARRECIFES;8.000;7.600;63.080;8.300
Maiz;2004/05;"BUENOS AIRES";ARRECIFES;8.250;7.800;66.300;8.500
Maiz;2005/06;"BUENOS AIRES";ARRECIFES;7.850;6.900;46.920;6.800
Maiz;2006/07;"BUENOS AIRES";ARRECIFES;8.200;7.800;74.880;9.600
Maiz;2007/08;"BUENOS AIRES";ARRECIFES;8.500;8.150;62.760;7.701
Maiz;2008/09;"BUENOS AIRES";ARRECIFES;6.200;5.500;23.650;4.300
Maiz;2009/10;"BUENOS AIRES";ARRECIFES;5.150;4.850;53.350;11.000
Maiz;2010/11;"BUENOS AIRES";ARRECIFES;5.000;4.750;29.500;6.211
Maiz;2011/12;"BUENOS AIRES";ARRECIFES;5.250;4.750;26.600;5.600
Maiz;2012/13;"BUENOS AIRES";ARRECIFES;4.550;4.300;38.700;9.000
Maiz;2013/14;"BUENOS AIRES";ARRECIFES;5.000;4.800;39.360;8.200
Maiz;2014/15;"BUENOS AIRES";ARRECIFES;6.000;5.800;56.840;9.800
Maiz;2015/16;"BUENOS AIRES";ARRECIFES;7.500;7.320;56.364;7.700
Maiz;2016/17;"BUENOS AIRES";ARRECIFES;19.050;18.850;180.960;9.600
Maiz;1980/81;"BUENOS AIRES";AYACUCHO;12.000;9.000;27.000;3.000
Maiz;1981/82;"BUENOS AIRES";AYACUCHO;10.000;5.000;10.000;2.000
Maiz;1982/83;"BUENOS AIRES";AYACUCHO;9.000;8.000;17.600;2.200
Maiz;1983/84;"BUENOS AIRES";AYACUCHO;12.000;3.760;10.900;2.899
Maiz;1984/85;"BUENOS AIRES";AYACUCHO;13.000;2.000;6.000;3.000
Maiz;1985/86;"BUENOS AIRES";AYACUCHO;15.000;7.000;28.200;4.029
Maiz;1986/87;"BUENOS AIRES";AYACUCHO;9.600;3.200;9.000;2.813
Maiz;1987/88;"BUENOS AIRES";AYACUCHO;15.000;12.000;50.400;4.200
Maiz;1988/89;"BUENOS AIRES";AYACUCHO;19.000;17.700;88.500;5.000
Maiz;1989/90;"BUENOS AIRES";AYACUCHO;20.400;20.400;120.900;5.926
Maiz;1990/91;"BUENOS AIRES";AYACUCHO;5.500;4.900;17.200;3.510
Maiz;1991/92;"BUENOS AIRES";AYACUCHO;7.000;6.300;23.300;3.698
Maiz;1992/93;"BUENOS AIRES";AYACUCHO;8.000;5.000;12.000;2.400
Maiz;1993/94;"BUENOS AIRES";AYACUCHO;7.000;5.000;14.500;2.900
Maiz;1994/95;"BUENOS AIRES";AYACUCHO;7.000;6.500;20.800;3.200
Maiz;1995/96;"BUENOS AIRES";AYACUCHO;7.000;5.600;16.800;3.000
Maiz;1996/97;"BUENOS AIRES";AYACUCHO;17.000;12.750;52.300;4.102
Maiz;1997/98;"BUENOS AIRES";AYACUCHO;16.000;12.800;64.000;5.000
Maiz;1998/99;"BUENOS AIRES";AYACUCHO;12.500;7.500;21.800;2.907
Maiz;1999/00;"BUENOS AIRES";AYACUCHO;11.000;6.000;27.600;4.600
Maiz;2000/01;"BUENOS AIRES";AYACUCHO;10.000;6.000;25.020;4.170
Maiz;2001/02;"BUENOS AIRES";AYACUCHO;6.000;3.000;14.100;4.700
Maiz;2002/03;"BUENOS AIRES";AYACUCHO;4.700;2.700;12.150;4.500
Maiz;2003/04;"BUENOS AIRES";AYACUCHO;4.000;2.800;15.120;5.400
Maiz;2004/05;"BUENOS AIRES";AYACUCHO;4.000;2.000;9.800;4.900
Maiz;2005/06;"BUENOS AIRES";AYACUCHO;3.600;1.950;10.730;5.503
Maiz;2006/07;"BUENOS AIRES";AYACUCHO;4.000;1.000;5.800;5.800
Maiz;2007/08;"BUENOS AIRES";AYACUCHO;4.500;2.000;10.200;5.100
Maiz;2008/09;"BUENOS AIRES";AYACUCHO;4.300;1.200;3.960;3.300
Maiz;2009/10;"BUENOS AIRES";AYACUCHO;3.700;1.500;10.950;7.300
Maiz;2010/11;"BUENOS AIRES";AYACUCHO;4.200;2.550;17.420;6.831
Maiz;2011/12;"BUENOS AIRES";AYACUCHO;5.000;2.900;20.300;7.000
Maiz;2012/13;"BUENOS AIRES";AYACUCHO;7.000;6.700;54.940;8.200
Maiz;2013/14;"BUENOS AIRES";AYACUCHO;14.600;8.600;49.880;5.800
Maiz;2014/15;"BUENOS AIRES";AYACUCHO;26.000;20.000;120.000;6.000
Maiz;2015/16;"BUENOS AIRES";AYACUCHO;23.000;18.280;133.444;7.300
Maiz;2016/17;"BUENOS AIRES";AYACUCHO;22.000;19.600;135.240;6.900
Maiz;1980/81;"BUENOS AIRES";AZUL;12.000;10.000;47.000;4.700
Maiz;1981/82;"BUENOS AIRES";AZUL;14.000;10.000;20.000;2.000
Maiz;1982/83;"BUENOS AIRES";AZUL;13.000;13.000;42.000;3.231
Maiz;1983/84;"BUENOS AIRES";AZUL;11.000;11.000;49.000;4.455
Maiz;1984/85;"BUENOS AIRES";AZUL;15.000;15.000;61.500;4.100
Maiz;1985/86;"BUENOS AIRES";AZUL;10.000;10.000;40.000;4.000
Maiz;1986/87;"BUENOS AIRES";AZUL;22.000;15.400;52.360;3.400
Maiz;1987/88;"BUENOS AIRES";AZUL;18.000;18.000;81.000;4.500
Maiz;1988/89;"BUENOS AIRES";AZUL;26.000;23.000;74.000;3.217
Maiz;1989/90;"BUENOS AIRES";AZUL;23.000;23.000;138.000;6.000
Maiz;1990/91;"BUENOS AIRES";AZUL;27.900;25.100;95.400;3.801
Maiz;1991/92;"BUENOS AIRES";AZUL;34.000;28.900;118.500;4.100
Maiz;1992/93;"BUENOS AIRES";AZUL;35.500;30.500;85.400;2.800
Maiz;1993/94;"BUENOS AIRES";AZUL;31.000;25.000;85.000;3.400
Maiz;1994/95;"BUENOS AIRES";AZUL;28.000;26.200;91.700;3.500
Maiz;1995/96;"BUENOS AIRES";AZUL;30.000;25.500;86.700;3.400
Maiz;1996/97;"BUENOS AIRES";AZUL;36.000;30.500;152.500;5.000
Maiz;1997/98;"BUENOS AIRES";AZUL;33.500;28.000;156.800;5.600
Maiz;1998/99;"BUENOS AIRES";AZUL;26.000;20.000;70.000;3.500
Maiz;1999/00;"BUENOS AIRES";AZUL;26.000;19.000;108.300;5.700
Maiz;2000/01;"BUENOS AIRES";AZUL;24.000;17.000;79.900;4.700
Maiz;2001/02;"BUENOS AIRES";AZUL;19.000;12.000;66.000;5.500
Maiz;2002/03;"BUENOS AIRES";AZUL;14.500;9.500;47.500;5.000
Maiz;2003/04;"BUENOS AIRES";AZUL;12.000;9.000;54.000;6.000
Maiz;2004/05;"BUENOS AIRES";AZUL;11.500;6.300;33.390;5.300
Maiz;2005/06;"BUENOS AIRES";AZUL;10.000;5.400;31.320;5.800
Maiz;2006/07;"BUENOS AIRES";AZUL;13.000;5.500;30.800;5.600
Maiz;2007/08;"BUENOS AIRES";AZUL;14.000;8.000;40.000;5.000
Maiz;2008/09;"BUENOS AIRES";AZUL;13.000;4.000;13.600;3.400
Maiz;2009/10;"BUENOS AIRES";AZUL;11.000;6.000;46.800;7.800
